Workflow,Distribution,Error,NumberNodes,ClusterSeed,Scheduler,Runtime,c5.2xlarge,c5.xlarge,c5a.2xlarge,c5a.xlarge,d3.2xlarge,d3.xlarge,i3.2xlarge,i3.large,i3.xlarge,m5.2xlarge,m5.large,m5.xlarge,m5a.2xlarge,m5a.large,m5a.xlarge,m5zn.2xlarge,m5zn.large,m5zn.xlarge,r5.2xlarge,r5.large,r5.xlarge,r5a.2xlarge,r5a.large,r5a.xlarge,z1d.2xlarge,z1d.large,z1d.xlarge,Nodes,Cluster
chipseq,exponential,0.2,40,0,MINMIN,491.26,0, 6, 11, 8, 7, 3, 3, 3, 0, 4, 3, 7, 4, 0, 4, 7, 0, 5, 0, 2, 4, 4, 6, 3, 0, 0, 4,{c5.2xlarge=0; c5.xlarge=6; c5a.2xlarge=11; c5a.xlarge=8; d3.2xlarge=7; d3.xlarge=3; i3.2xlarge=3; i3.large=3; i3.xlarge=0; m5.2xlarge=4; m5.large=3; m5.xlarge=7; m5a.2xlarge=4; m5a.large=0; m5a.xlarge=4; m5zn.2xlarge=7; m5zn.large=0; m5zn.xlarge=5; r5.2xlarge=0; r5.large=2; r5.xlarge=4; r5a.2xlarge=4; r5a.large=6; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=4},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=1}
chipseq,exponential,0.2,40,51,RESHIMAX,487.38999999999993,0, 0, 6, 9, 3, 0, 2, 10, 2, 4, 3, 0, 6, 4, 0, 0, 8, 10, 2, 0, 6, 0, 2, 5, 0, 12, 4,{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=6; c5a.xlarge=9; d3.2xlarge=3; d3.xlarge=0; i3.2xlarge=2; i3.large=10; i3.xlarge=2; m5.2xlarge=4; m5.large=3; m5.xlarge=0; m5a.2xlarge=6; m5a.large=4; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=8; m5zn.xlarge=10; r5.2xlarge=2; r5.large=0; r5.xlarge=6; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=5; z1d.2xlarge=0; z1d.large=12; z1d.xlarge=4},{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=2; i3.large=4; i3.xlarge=2; m5.2xlarge=2; m5.large=1; m5.xlarge=0; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=2; m5zn.xlarge=3; r5.2xlarge=1; r5.large=0; r5.xlarge=3; r5a.2xlarge=4; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=3; z1d.xlarge=1}
chipseq,exponential,0.2,40,51,RESHIFCFS,496.78,0, 0, 8, 9, 5, 0, 1, 6, 3, 3, 3, 0, 2, 3, 0, 0, 12, 9, 3, 0, 6, 4, 2, 4, 0, 13, 2,{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=8; c5a.xlarge=9; d3.2xlarge=5; d3.xlarge=0; i3.2xlarge=1; i3.large=6; i3.xlarge=3; m5.2xlarge=3; m5.large=3; m5.xlarge=0; m5a.2xlarge=2; m5a.large=3; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=12; m5zn.xlarge=9; r5.2xlarge=3; r5.large=0; r5.xlarge=6; r5a.2xlarge=4; r5a.large=2; r5a.xlarge=4; z1d.2xlarge=0; z1d.large=13; z1d.xlarge=2},{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=2; i3.large=4; i3.xlarge=2; m5.2xlarge=2; m5.large=1; m5.xlarge=0; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=2; m5zn.xlarge=3; r5.2xlarge=1; r5.large=0; r5.xlarge=3; r5a.2xlarge=4; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=3; z1d.xlarge=1}
chipseq,exponential,0.2,40,52,MINMIN,479.40999999999997,5, 11, 9, 4, 4, 0, 0, 0, 0, 2, 0, 6, 1, 1, 4, 4, 14, 13, 2, 2, 2, 0, 0, 0, 7, 7, 0,{c5.2xlarge=5; c5.xlarge=11; c5a.2xlarge=9; c5a.xlarge=4; d3.2xlarge=4; d3.xlarge=0; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=2; m5.large=0; m5.xlarge=6; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=4; m5zn.2xlarge=4; m5zn.large=14; m5zn.xlarge=13; r5.2xlarge=2; r5.large=2; r5.xlarge=2; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=7; z1d.large=7; z1d.xlarge=0},{c5.2xlarge=1; c5.xlarge=4; c5a.2xlarge=2; c5a.xlarge=1; d3.2xlarge=3; d3.xlarge=0; i3.2xlarge=1; i3.large=0; i3.xlarge=0; m5.2xlarge=2; m5.large=0; m5.xlarge=3; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=4; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=3; r5.2xlarge=2; r5.large=1; r5.xlarge=1; r5a.2xlarge=3; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=3; z1d.large=1; z1d.xlarge=0}
chipseq,exponential,0.2,40,52,MAXMIN,487.03999999999996,4, 14, 8, 3, 5, 0, 1, 0, 0, 2, 0, 8, 0, 2, 4, 3, 7, 11, 4, 2, 4, 1, 0, 0, 10, 5, 0,{c5.2xlarge=4; c5.xlarge=14; c5a.2xlarge=8; c5a.xlarge=3; d3.2xlarge=5; d3.xlarge=0; i3.2xlarge=1; i3.large=0; i3.xlarge=0; m5.2xlarge=2; m5.large=0; m5.xlarge=8; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=4; m5zn.2xlarge=3; m5zn.large=7; m5zn.xlarge=11; r5.2xlarge=4; r5.large=2; r5.xlarge=4; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=10; z1d.large=5; z1d.xlarge=0},{c5.2xlarge=1; c5.xlarge=4; c5a.2xlarge=2; c5a.xlarge=1; d3.2xlarge=3; d3.xlarge=0; i3.2xlarge=1; i3.large=0; i3.xlarge=0; m5.2xlarge=2; m5.large=0; m5.xlarge=3; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=4; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=3; r5.2xlarge=2; r5.large=1; r5.xlarge=1; r5a.2xlarge=3; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=3; z1d.large=1; z1d.xlarge=0}
chipseq,exponential,0.2,40,52,MCT,408.36999999999995,5, 13, 7, 5, 3, 0, 1, 0, 0, 2, 0, 4, 0, 1, 4, 5, 14, 12, 2, 2, 1, 0, 0, 0, 13, 4, 0,{c5.2xlarge=5; c5.xlarge=13; c5a.2xlarge=7; c5a.xlarge=5; d3.2xlarge=3; d3.xlarge=0; i3.2xlarge=1; i3.large=0; i3.xlarge=0; m5.2xlarge=2; m5.large=0; m5.xlarge=4; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=4; m5zn.2xlarge=5; m5zn.large=14; m5zn.xlarge=12; r5.2xlarge=2; r5.large=2; r5.xlarge=1; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=13; z1d.large=4; z1d.xlarge=0},{c5.2xlarge=1; c5.xlarge=4; c5a.2xlarge=2; c5a.xlarge=1; d3.2xlarge=3; d3.xlarge=0; i3.2xlarge=1; i3.large=0; i3.xlarge=0; m5.2xlarge=2; m5.large=0; m5.xlarge=3; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=4; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=3; r5.2xlarge=2; r5.large=1; r5.xlarge=1; r5a.2xlarge=3; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=3; z1d.large=1; z1d.xlarge=0}
chipseq,exponential,0.2,40,52,ROUNDROBIN,696.04,0, 8, 8, 4, 9, 0, 6, 0, 0, 2, 0, 11, 1, 2, 3, 1, 3, 11, 1, 2, 5, 5, 0, 0, 12, 4, 0,{c5.2xlarge=0; c5.xlarge=8; c5a.2xlarge=8; c5a.xlarge=4; d3.2xlarge=9; d3.xlarge=0; i3.2xlarge=6; i3.large=0; i3.xlarge=0; m5.2xlarge=2; m5.large=0; m5.xlarge=11; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=3; m5zn.2xlarge=1; m5zn.large=3; m5zn.xlarge=11; r5.2xlarge=1; r5.large=2; r5.xlarge=5; r5a.2xlarge=5; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=12; z1d.large=4; z1d.xlarge=0},{c5.2xlarge=1; c5.xlarge=4; c5a.2xlarge=2; c5a.xlarge=1; d3.2xlarge=3; d3.xlarge=0; i3.2xlarge=1; i3.large=0; i3.xlarge=0; m5.2xlarge=2; m5.large=0; m5.xlarge=3; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=4; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=3; r5.2xlarge=2; r5.large=1; r5.xlarge=1; r5a.2xlarge=3; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=3; z1d.large=1; z1d.xlarge=0}
chipseq,exponential,0.2,40,52,STATIC,345.84,4, 11, 7, 8, 6, 0, 2, 0, 0, 2, 0, 6, 1, 1, 4, 5, 9, 16, 3, 1, 3, 0, 0, 0, 7, 2, 0,{c5.2xlarge=4; c5.xlarge=11; c5a.2xlarge=7; c5a.xlarge=8; d3.2xlarge=6; d3.xlarge=0; i3.2xlarge=2; i3.large=0; i3.xlarge=0; m5.2xlarge=2; m5.large=0; m5.xlarge=6; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=4; m5zn.2xlarge=5; m5zn.large=9; m5zn.xlarge=16; r5.2xlarge=3; r5.large=1; r5.xlarge=3; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=7; z1d.large=2; z1d.xlarge=0},{c5.2xlarge=1; c5.xlarge=4; c5a.2xlarge=2; c5a.xlarge=1; d3.2xlarge=3; d3.xlarge=0; i3.2xlarge=1; i3.large=0; i3.xlarge=0; m5.2xlarge=2; m5.large=0; m5.xlarge=3; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=4; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=3; r5.2xlarge=2; r5.large=1; r5.xlarge=1; r5a.2xlarge=3; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=3; z1d.large=1; z1d.xlarge=0}
chipseq,exponential,0.2,40,52,NOML,402.86999999999995,6, 13, 8, 5, 4, 0, 2, 0, 0, 5, 0, 9, 2, 1, 8, 3, 6, 8, 5, 2, 1, 2, 0, 0, 6, 2, 0,{c5.2xlarge=6; c5.xlarge=13; c5a.2xlarge=8; c5a.xlarge=5; d3.2xlarge=4; d3.xlarge=0; i3.2xlarge=2; i3.large=0; i3.xlarge=0; m5.2xlarge=5; m5.large=0; m5.xlarge=9; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=8; m5zn.2xlarge=3; m5zn.large=6; m5zn.xlarge=8; r5.2xlarge=5; r5.large=2; r5.xlarge=1; r5a.2xlarge=2; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=6; z1d.large=2; z1d.xlarge=0},{c5.2xlarge=1; c5.xlarge=4; c5a.2xlarge=2; c5a.xlarge=1; d3.2xlarge=3; d3.xlarge=0; i3.2xlarge=1; i3.large=0; i3.xlarge=0; m5.2xlarge=2; m5.large=0; m5.xlarge=3; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=4; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=3; r5.2xlarge=2; r5.large=1; r5.xlarge=1; r5a.2xlarge=3; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=3; z1d.large=1; z1d.xlarge=0}
chipseq,exponential,0.2,40,52,CUSTOMCLUSTERNOML,491.78999999999996,4, 7, 7, 3, 9, 0, 2, 0, 0, 5, 0, 7, 2, 3, 0, 5, 6, 7, 6, 5, 2, 3, 0, 0, 12, 3, 0,{c5.2xlarge=4; c5.xlarge=7; c5a.2xlarge=7; c5a.xlarge=3; d3.2xlarge=9; d3.xlarge=0; i3.2xlarge=2; i3.large=0; i3.xlarge=0; m5.2xlarge=5; m5.large=0; m5.xlarge=7; m5a.2xlarge=2; m5a.large=3; m5a.xlarge=0; m5zn.2xlarge=5; m5zn.large=6; m5zn.xlarge=7; r5.2xlarge=6; r5.large=5; r5.xlarge=2; r5a.2xlarge=3; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=12; z1d.large=3; z1d.xlarge=0},{c5.2xlarge=1; c5.xlarge=4; c5a.2xlarge=2; c5a.xlarge=1; d3.2xlarge=3; d3.xlarge=0; i3.2xlarge=1; i3.large=0; i3.xlarge=0; m5.2xlarge=2; m5.large=0; m5.xlarge=3; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=4; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=3; r5.2xlarge=2; r5.large=1; r5.xlarge=1; r5a.2xlarge=3; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=3; z1d.large=1; z1d.xlarge=0}
chipseq,exponential,0.2,40,52,TEXTDISTANCE,421.21999999999997,5, 7, 7, 4, 4, 0, 1, 0, 0, 8, 0, 14, 1, 2, 6, 4, 4, 8, 3, 2, 4, 5, 0, 0, 8, 1, 0,{c5.2xlarge=5; c5.xlarge=7; c5a.2xlarge=7; c5a.xlarge=4; d3.2xlarge=4; d3.xlarge=0; i3.2xlarge=1; i3.large=0; i3.xlarge=0; m5.2xlarge=8; m5.large=0; m5.xlarge=14; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=6; m5zn.2xlarge=4; m5zn.large=4; m5zn.xlarge=8; r5.2xlarge=3; r5.large=2; r5.xlarge=4; r5a.2xlarge=5; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=8; z1d.large=1; z1d.xlarge=0},{c5.2xlarge=1; c5.xlarge=4; c5a.2xlarge=2; c5a.xlarge=1; d3.2xlarge=3; d3.xlarge=0; i3.2xlarge=1; i3.large=0; i3.xlarge=0; m5.2xlarge=2; m5.large=0; m5.xlarge=3; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=4; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=3; r5.2xlarge=2; r5.large=1; r5.xlarge=1; r5a.2xlarge=3; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=3; z1d.large=1; z1d.xlarge=0}
chipseq,exponential,0.2,40,52,CRITICALPATH,475.09999999999997,4, 8, 8, 4, 5, 0, 2, 0, 0, 3, 0, 9, 2, 3, 8, 3, 10, 8, 7, 2, 1, 3, 0, 0, 6, 2, 0,{c5.2xlarge=4; c5.xlarge=8; c5a.2xlarge=8; c5a.xlarge=4; d3.2xlarge=5; d3.xlarge=0; i3.2xlarge=2; i3.large=0; i3.xlarge=0; m5.2xlarge=3; m5.large=0; m5.xlarge=9; m5a.2xlarge=2; m5a.large=3; m5a.xlarge=8; m5zn.2xlarge=3; m5zn.large=10; m5zn.xlarge=8; r5.2xlarge=7; r5.large=2; r5.xlarge=1; r5a.2xlarge=3; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=6; z1d.large=2; z1d.xlarge=0},{c5.2xlarge=1; c5.xlarge=4; c5a.2xlarge=2; c5a.xlarge=1; d3.2xlarge=3; d3.xlarge=0; i3.2xlarge=1; i3.large=0; i3.xlarge=0; m5.2xlarge=2; m5.large=0; m5.xlarge=3; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=4; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=3; r5.2xlarge=2; r5.large=1; r5.xlarge=1; r5a.2xlarge=3; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=3; z1d.large=1; z1d.xlarge=0}
chipseq,exponential,0.2,40,52,CRITICALPATHREVERSE,416.41999999999996,6, 9, 8, 4, 4, 0, 1, 0, 0, 3, 0, 3, 1, 2, 4, 5, 11, 16, 5, 2, 2, 0, 0, 0, 7, 5, 0,{c5.2xlarge=6; c5.xlarge=9; c5a.2xlarge=8; c5a.xlarge=4; d3.2xlarge=4; d3.xlarge=0; i3.2xlarge=1; i3.large=0; i3.xlarge=0; m5.2xlarge=3; m5.large=0; m5.xlarge=3; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=4; m5zn.2xlarge=5; m5zn.large=11; m5zn.xlarge=16; r5.2xlarge=5; r5.large=2; r5.xlarge=2; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=7; z1d.large=5; z1d.xlarge=0},{c5.2xlarge=1; c5.xlarge=4; c5a.2xlarge=2; c5a.xlarge=1; d3.2xlarge=3; d3.xlarge=0; i3.2xlarge=1; i3.large=0; i3.xlarge=0; m5.2xlarge=2; m5.large=0; m5.xlarge=3; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=4; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=3; r5.2xlarge=2; r5.large=1; r5.xlarge=1; r5a.2xlarge=3; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=3; z1d.large=1; z1d.xlarge=0}
chipseq,exponential,0.2,40,52,RESHIV2,474.83999999999986,4, 16, 8, 4, 5, 0, 2, 0, 0, 3, 0, 7, 1, 1, 4, 3, 10, 9, 2, 2, 1, 3, 0, 0, 8, 5, 0,{c5.2xlarge=4; c5.xlarge=16; c5a.2xlarge=8; c5a.xlarge=4; d3.2xlarge=5; d3.xlarge=0; i3.2xlarge=2; i3.large=0; i3.xlarge=0; m5.2xlarge=3; m5.large=0; m5.xlarge=7; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=4; m5zn.2xlarge=3; m5zn.large=10; m5zn.xlarge=9; r5.2xlarge=2; r5.large=2; r5.xlarge=1; r5a.2xlarge=3; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=8; z1d.large=5; z1d.xlarge=0},{c5.2xlarge=1; c5.xlarge=4; c5a.2xlarge=2; c5a.xlarge=1; d3.2xlarge=3; d3.xlarge=0; i3.2xlarge=1; i3.large=0; i3.xlarge=0; m5.2xlarge=2; m5.large=0; m5.xlarge=3; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=4; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=3; r5.2xlarge=2; r5.large=1; r5.xlarge=1; r5a.2xlarge=3; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=3; z1d.large=1; z1d.xlarge=0}
chipseq,exponential,0.2,40,52,RESHIV3,410.66999999999996,4, 15, 8, 5, 7, 0, 2, 0, 0, 3, 0, 5, 2, 1, 4, 3, 12, 10, 3, 3, 3, 0, 0, 0, 5, 3, 0,{c5.2xlarge=4; c5.xlarge=15; c5a.2xlarge=8; c5a.xlarge=5; d3.2xlarge=7; d3.xlarge=0; i3.2xlarge=2; i3.large=0; i3.xlarge=0; m5.2xlarge=3; m5.large=0; m5.xlarge=5; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=4; m5zn.2xlarge=3; m5zn.large=12; m5zn.xlarge=10; r5.2xlarge=3; r5.large=3; r5.xlarge=3; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=5; z1d.large=3; z1d.xlarge=0},{c5.2xlarge=1; c5.xlarge=4; c5a.2xlarge=2; c5a.xlarge=1; d3.2xlarge=3; d3.xlarge=0; i3.2xlarge=1; i3.large=0; i3.xlarge=0; m5.2xlarge=2; m5.large=0; m5.xlarge=3; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=4; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=3; r5.2xlarge=2; r5.large=1; r5.xlarge=1; r5a.2xlarge=3; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=3; z1d.large=1; z1d.xlarge=0}
chipseq,exponential,0.2,40,52,RESHIMAX,350.53999999999996,4, 16, 7, 4, 5, 0, 1, 0, 0, 3, 0, 7, 2, 2, 4, 3, 8, 8, 5, 3, 3, 3, 0, 0, 7, 3, 0,{c5.2xlarge=4; c5.xlarge=16; c5a.2xlarge=7; c5a.xlarge=4; d3.2xlarge=5; d3.xlarge=0; i3.2xlarge=1; i3.large=0; i3.xlarge=0; m5.2xlarge=3; m5.large=0; m5.xlarge=7; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=4; m5zn.2xlarge=3; m5zn.large=8; m5zn.xlarge=8; r5.2xlarge=5; r5.large=3; r5.xlarge=3; r5a.2xlarge=3; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=7; z1d.large=3; z1d.xlarge=0},{c5.2xlarge=1; c5.xlarge=4; c5a.2xlarge=2; c5a.xlarge=1; d3.2xlarge=3; d3.xlarge=0; i3.2xlarge=1; i3.large=0; i3.xlarge=0; m5.2xlarge=2; m5.large=0; m5.xlarge=3; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=4; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=3; r5.2xlarge=2; r5.large=1; r5.xlarge=1; r5a.2xlarge=3; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=3; z1d.large=1; z1d.xlarge=0}
chipseq,exponential,0.2,40,52,RESHIFCFS,410.21,4, 13, 10, 6, 6, 0, 2, 0, 0, 2, 0, 5, 2, 1, 4, 4, 12, 10, 2, 2, 1, 1, 0, 0, 7, 4, 0,{c5.2xlarge=4; c5.xlarge=13; c5a.2xlarge=10; c5a.xlarge=6; d3.2xlarge=6; d3.xlarge=0; i3.2xlarge=2; i3.large=0; i3.xlarge=0; m5.2xlarge=2; m5.large=0; m5.xlarge=5; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=4; m5zn.2xlarge=4; m5zn.large=12; m5zn.xlarge=10; r5.2xlarge=2; r5.large=2; r5.xlarge=1; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=7; z1d.large=4; z1d.xlarge=0},{c5.2xlarge=1; c5.xlarge=4; c5a.2xlarge=2; c5a.xlarge=1; d3.2xlarge=3; d3.xlarge=0; i3.2xlarge=1; i3.large=0; i3.xlarge=0; m5.2xlarge=2; m5.large=0; m5.xlarge=3; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=4; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=3; r5.2xlarge=2; r5.large=1; r5.xlarge=1; r5a.2xlarge=3; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=3; z1d.large=1; z1d.xlarge=0}
chipseq,exponential,0.2,40,53,MINMIN,481.45,5, 5, 0, 3, 5, 2, 2, 0, 0, 1, 2, 1, 0, 1, 1, 8, 14, 15, 2, 6, 5, 0, 1, 0, 3, 7, 9,{c5.2xlarge=5; c5.xlarge=5; c5a.2xlarge=0; c5a.xlarge=3; d3.2xlarge=5; d3.xlarge=2; i3.2xlarge=2; i3.large=0; i3.xlarge=0; m5.2xlarge=1; m5.large=2; m5.xlarge=1; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=8; m5zn.large=14; m5zn.xlarge=15; r5.2xlarge=2; r5.large=6; r5.xlarge=5; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=3; z1d.large=7; z1d.xlarge=9},{c5.2xlarge=1; c5.xlarge=2; c5a.2xlarge=0; c5a.xlarge=1; d3.2xlarge=3; d3.xlarge=1; i3.2xlarge=2; i3.large=0; i3.xlarge=0; m5.2xlarge=1; m5.large=1; m5.xlarge=1; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=2; m5zn.xlarge=3; r5.2xlarge=2; r5.large=2; r5.xlarge=3; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=3}
chipseq,exponential,0.2,40,53,MAXMIN,475.84,5, 9, 0, 6, 8, 2, 1, 0, 0, 3, 1, 2, 1, 1, 2, 9, 6, 12, 4, 4, 6, 0, 1, 0, 2, 4, 9,{c5.2xlarge=5; c5.xlarge=9; c5a.2xlarge=0; c5a.xlarge=6; d3.2xlarge=8; d3.xlarge=2; i3.2xlarge=1; i3.large=0; i3.xlarge=0; m5.2xlarge=3; m5.large=1; m5.xlarge=2; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=9; m5zn.large=6; m5zn.xlarge=12; r5.2xlarge=4; r5.large=4; r5.xlarge=6; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=2; z1d.large=4; z1d.xlarge=9},{c5.2xlarge=1; c5.xlarge=2; c5a.2xlarge=0; c5a.xlarge=1; d3.2xlarge=3; d3.xlarge=1; i3.2xlarge=2; i3.large=0; i3.xlarge=0; m5.2xlarge=1; m5.large=1; m5.xlarge=1; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=2; m5zn.xlarge=3; r5.2xlarge=2; r5.large=2; r5.xlarge=3; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=3}
chipseq,exponential,0.2,40,53,MCT,411.97999999999996,4, 6, 0, 4, 3, 2, 2, 0, 0, 1, 2, 1, 1, 1, 2, 11, 14, 14, 2, 2, 5, 0, 1, 0, 6, 6, 8,{c5.2xlarge=4; c5.xlarge=6; c5a.2xlarge=0; c5a.xlarge=4; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=2; i3.large=0; i3.xlarge=0; m5.2xlarge=1; m5.large=2; m5.xlarge=1; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=11; m5zn.large=14; m5zn.xlarge=14; r5.2xlarge=2; r5.large=2; r5.xlarge=5; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=6; z1d.large=6; z1d.xlarge=8},{c5.2xlarge=1; c5.xlarge=2; c5a.2xlarge=0; c5a.xlarge=1; d3.2xlarge=3; d3.xlarge=1; i3.2xlarge=2; i3.large=0; i3.xlarge=0; m5.2xlarge=1; m5.large=1; m5.xlarge=1; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=2; m5zn.xlarge=3; r5.2xlarge=2; r5.large=2; r5.xlarge=3; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=3}
